,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,2018 VS,2019 LS,VS'Past (NDA),Unnamed: 20,Unnamed: 21,VS'Past (UPA),"VS'Past 
(Left Front)",Unnamed: 24,Unnamed: 25,Unnamed: 26,VS'Past,VS Margin,Unnamed: 29,VS Margin Votes,LS'Past (NDA),LS'Past (UPA),LS'Past,LS'Past.1,LS Margin,LS Margin Votes,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
1938,36,16,16,14,"कालि प्रसाद चौधुरी पाड়ा, उत्तर देवीपुर, उत्तर देवीपुर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কালি প্রসাদ চৌধুরী পাড়া, উত্তর দেবীপুর, উত্তর দেবীপুর-799144
 4 7 জাহান সং১াচা",16-Kali Prasad Bari High School (Purbangsha),उत्तर देवीपुर,उत्तर देवीपुर,750,0.32266666666666666,0.124,0.10933333333333334,,,0.5133333333333333,0.4866666666666667,636,597,0.4104,0.4104,0,0.004699999999999999,0,0.5708,0,0,0.014199999999999999,-0.1604,-0.1604,-102.0144,0.6097,0.2446,0.09210000000000002,0.0536,0.3651,217.9647,36_M_2,36_16,,,,,,
1939,36,17,17,15,"कालि प्रसाद चौधुरी पाड়ा, उत्तर देवीपुर, उत्तर देवीपुर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কালি প্রসাদ চৌধুরী পাড়া, উত্তর দেবীপুর, উত্তর দেবীপুর-799144
 4 7 জাহান সং১াচা",17-Kaliprasadbari High School(Pashchimangsha),उत्तर देवीपुर,उत्तर देवीपुर,858,0.294049008168028,0.1528588098016336,0.1516919486581097,,,0.5186480186480187,0.4813519813519814,698,707,0.4341,0.4341,0,0.0115,0,0.5229,0,0,0.0315,-0.08880000000000005,-0.08880000000000005,-61.982400000000034,0.5997,0.16690000000000002,0.1429,0.09050000000000001,0.43279999999999996,305.9896,36_M_2,36_17,,,,,,
1940,36,18,18,16,18-वीरचन्द्र शहीद स्मृति द्वादश श्रेनी विद्यामन्दिर(पश्चिमांश),"18-বীরচন্দ্র শহীদ স্মৃতি দ্বাদশ শ্রেনী বিদ্যামন্দির(পশ্চিমাংশ)
 ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বীরাল্দে বাজ্জার বীর ল্দ নগর তভাকমা ছদঢোা-7স০০14এ4",18-Birchandra Shaheed Smriti Dwadash Shreni Bidyamandir(Pashchimangsha),वीरचन्द्रनगर,वीरचन्द्रनगर,1100,0.33575978161965425,0.14012738853503184,0.15741583257506825,,,0.5245454545454545,0.47545454545454546,1012,930,0.48219999999999996,0.48219999999999996,0,0.0079,0,0.4901,0,0,0.019799999999999998,-0.007900000000000018,-0.007900000000000018,-7.994800000000018,0.5989,0.1,0.2452,0.0559,0.3537,328.94100000000003,36_M_2,36_18,,,,,,
1941,36,19,19,17,"वीरचन्द्र वाजार, वीर चन्द्र नगर, ताकमा छड়ा-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বীরচন্দ্র বাজার, বীর চন্দ্র নগর, তাকমা ছড়া-799144
 4 7 জাহান সং১াচা",19-Birchandra Shaheed Smriti Dwadash Shreni Bidyamandir (Purbangsha),वीरचन्द्रनगर,वीरचन्द्रनगर,571,0.3555166374781086,0.14886164623467601,0.15236427320490367,,,0.500875656742557,0.4991243432574431,505,460,0.2871,0.2871,0,0.004,0,0.6851,0,0,0.023799999999999998,-0.398,-0.398,-200.99,0.5587,0.1043,0.2978,0.0391,0.26089999999999997,120.01399999999998,36_M_2,36_19,,,,,,
1942,36,20,20,18,ताकमाछड়ा-799144,"ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কসূুরেন্দ্র সরকার পাড়া, গ্রাম-বীর চন্দ্র নগর, পোঃ-উত্তর
 তাকমাছড়া-799144",20-Patichari S.B. School,वीरचन्द्रनगर,वीरचन्द्रनगर,901,0.2952275249722531,0.1320754716981132,0.12541620421753608,,,0.5316315205327414,0.4683684794672586,751,705,0.48200000000000004,0.48200000000000004,0,0.0146,0,0.4767,0,0,0.026600000000000002,0.005300000000000027,0.005300000000000027,3.98030000000002,0.49219999999999997,0.22699999999999998,0.1957,0.0851,0.2652,186.96599999999998,36_M_2,36_20,,,,,,
1943,36,21,21,19,"दुर्गाराय়मग पाड়ा, वीर चन्द्रनगर, ताकमाछड়ा-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 দুর্গারায়মগ পাড়া, বীর চন্দ্রনগর, তাকমাছড়া-799144
 4 7 জাহান সং১াচা",21-Durgarai Magbari J.B. School (Pashchimangsha),वीरचन्द्रनगर,वीरचन्द्रनगर,609,0.3103448275862069,0.15435139573070608,0.08045977011494253,,,0.49261083743842365,0.5073891625615764,537,417,0.568,0.568,0,0.018600000000000002,0,0.4097,0,0,0.0037,0.15829999999999994,0.15829999999999994,85.00709999999997,0.5132,0.1918,0.2614,0.0336,0.25179999999999997,105.00059999999999,36_M_2,36_21,,,,,,
1944,36,22,22,20,"दुर्गाराय়मग पाड়ा, वीर चन्द्रनगर, ताकमाछड়ा-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 দুর্গারায়মগ পাড়া, বীর চন্দ্রনগর, তাকমাছড়া-799144
 4 7 জাহান সং১াচা",22-Durgarai Magbari J.B. School (Purbangsha),वीरचन्द्रनगर,वीरचन्द्रनगर,855,0.3157894736842105,0.12046783625730995,0.09473684210526316,,,0.519298245614035,0.4807017543859649,713,644,0.4446,0.4446,0,0.021,0,0.5203,0,0,0.013999999999999999,-0.07569999999999999,-0.07569999999999999,-53.97409999999999,0.5062,0.2547,0.15839999999999999,0.08070000000000001,0.2515,161.966,36_M_2,36_22,,,,,,
1945,36,23,23,21,"देव्वर्मा पाड়ा, राजापुर, राजापुर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 দেব্বর্মা পাড়া, রাজাপুর, রাজাপুর-799144
 4 7 জাহান সং১াচা",23-Shachindragaro Para High School(Uttarangsha),राजापुर,राजापुर,699,0.36962750716332377,0.15616045845272206,0.10028653295128939,,,0.47067238912732473,0.5293276108726752,617,533,0.564,0.564,0,0.0194,0,0.3971,0,0,0.0194,0.16689999999999994,0.16689999999999994,102.97729999999996,0.591,0.1144,0.23079999999999998,0.0638,0.36019999999999996,191.98659999999998,36_M_2,36_23,,,,,,
1946,36,24,24,22,"देव्वर्मा पाड়ा, राजापुर, राजापुर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 দেব্বর্মা পাড়া, রাজাপুর, রাজাপুর-799144
 4 7 জাহান সং১াচা",24-Sachindra Garo Para High School(Dakshinangsha),राजापुर,राजापुर,965,0.2697095435684647,0.15975103734439833,0.1504149377593361,,,0.49430051813471504,0.505699481865285,734,611,0.3815,0.3815,0,0.0068000000000000005,0,0.5817,0,0,0.03,-0.2002,-0.2002,-146.9468,0.5532,0.0786,0.3175,0.0507,0.23570000000000002,144.01270000000002,36_M_2,36_24,,,,,,
1947,36,25,25,23,"मनु वाजार, पश्चिम मनु, मनपाथर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 মনু বাজার, পশ্চিম মনু, মনপাথর-799144
 4 7 জাহান সং১াচা",25-Manu Gram Panchayet Office,पश्चिम मनु,पश्चिम मनु,558,0.3548387096774194,0.13620071684587814,0.11648745519713262,,,0.503584229390681,0.496415770609319,462,508,0.6126,0.6126,0,0.0043,0,0.37450000000000006,0,0,0.0087,0.23809999999999998,0.23809999999999998,110.00219999999999,0.6476000000000001,0.1161,0.19690000000000002,0.0394,0.45070000000000005,228.95560000000003,36_M_3,36_25,,,,,,
1948,36,26,26,24,"जमातिय়ा पाड়ा, ग्राम-पश्चिम मनु, पोः-मनपाखर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 জমাতিয়া পাড়া, গ্রাম-পশ্চিম মনু, পোঃ-মনপাখর-799144
 4 7 জাহান সং১াচা",26-Chandranath Chowdhury Para High School,पश्चिम मनु,पश्चिम मनु,585,0.3145299145299145,0.14871794871794872,0.11282051282051282,,,0.4905982905982906,0.5094017094017094,455,307,0.4725,0.4725,0,0.022000000000000002,0,0.4989,0,0,0.0066,-0.026400000000000035,-0.026400000000000035,-12.012000000000016,0.5928,0.045599999999999995,0.3225,0.0391,0.2703,82.98209999999999,36_M_3,36_26,,,,,,
1949,36,27,27,25,"मनु वाजार, पश्चिम मनु, ताकमाछड়ा-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 মনু বাজার, পশ্চিম মনু, তাকমাছড়া-799144
 4 7 জাহান সং১াচা",27-Madhyatila Anganwadi Centre,पश्चिम मनु,पश्चिम मनु,831,0.28072289156626506,0.15542168674698795,0.11686746987951807,,,0.5138387484957883,0.4861612515042118,640,484,0.5938,0.5938,0,0.0031,0,0.3859,0,0,0.0172,0.20789999999999997,0.20789999999999997,133.05599999999998,0.4194,0.2955,0.17559999999999998,0.10949999999999999,0.12390000000000001,59.967600000000004,36_M_3,36_27,,,,,,
1950,36,28,28,26,"चाकाकु वाड়ी, उत्तर देवी पुर, उत्तर देवीपुर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 চাকাকু বাড়ী, উত্তর দেবী পুর, উত্তর দেবীপুর-799144
 4 7 জাহান সং১াচা",28-Chakaku Bari S.B. School,उत्तर देवीपुर,उत्तर देवीपुर,365,0.3232876712328767,0.136986301369863,0.14794520547945206,,,0.5095890410958904,0.4904109589041096,343,294,0.4869,0.4869,0,0.0058,0,0.48100000000000004,0,0,0.0262,0.005899999999999961,0.005899999999999961,2.0236999999999865,0.6361,0.24489999999999998,0.047599999999999996,0.07139999999999999,0.3912,115.0128,36_M_3,36_28,,,,,,
1951,36,29,29,27,"दशमी रिय়ां पाड়ा, पूर्व मनु, पूर्व मनु-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 দশমী রিয়াং পাড়া, পূর্ব মনু, পূর্ব মনু-799144
 4 7 জাহান সং১াচা",29-Taikarma H.S. School (E/W),पूर्व मनु,पूर्व मनु,968,0.3274793388429752,0.1518595041322314,0.13119834710743802,,,0.4989669421487603,0.5010330578512396,848,770,0.6698000000000001,0.6698000000000001,0,0.009399999999999999,0,0.2948,0,0,0.0259,0.37500000000000006,0.37500000000000006,318.00000000000006,0.5286,0.2766,0.1351,0.059699999999999996,0.25199999999999995,194.03999999999996,36_M_3,36_29,,,,,,
1952,36,30,30,27,"दशमी रिय়ां पाड়ा, पूर्व मनु, पूर्व मनु-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 দশমী রিয়াং পাড়া, পূর্ব মনু, পূর্ব মনু-799144
 4 7 জাহান সং১াচা",30-Taikarma H.S. School (W/W),पूर्व मनु,पूर्व मनु,442,0.3031674208144796,0.16063348416289594,0.1244343891402715,,,0.5158371040723982,0.4841628959276018,848,286,0.6698000000000001,0.6698000000000001,0,0.009399999999999999,0,0.2948,0,0,0.0259,0.37500000000000006,0.37500000000000006,318.00000000000006,0.3811,0.4476,0.0664,0.10490000000000001,-0.0665,-19.019000000000002,36_M_3,36_30,,,,,,
1953,36,31,31,28,"गङ्गाराइ पाड়ा, पूर्व मनु, पूर्व मनु-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 গঙ্গারাই পাড়া, পূর্ব মনু, পূর্ব মনু-799144
 4 7 জাহান সং১াচা",31-Gangarai S.B. School,पूर्व मनु,पूर्व मनु,905,0.3528761061946903,0.14601769911504425,0.1338495575221239,,,0.4839779005524862,0.5160220994475138,769,760,0.6125,0.6125,0,0.011699999999999999,0,0.3654,0,0,0.0104,0.24710000000000004,0.24710000000000004,190.01990000000004,0.6132,0.2118,0.0711,0.1039,0.4014,305.06399999999996,36_M_3,36_31,,,,,,
1954,36,32,32,29,"काठालिय়ा वाजार टिला, पश्चिम काठालिय়ा, शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কাঠালিয়া বাজার টিলা, পশ্চিম কাঠালিয়া, শান্তির বাজার-799144
 4 7 জাহান সং১াচা",32-Rajprasad Chowdhury Memorial High School,पूर्व मनु,पूर्व मनु,551,0.3411978221415608,0.15970961887477314,0.0998185117967332,,,0.47005444646098005,0.52994555353902,764,421,0.6623,0.6623,0,0.0079,0,0.3128,0,0,0.017,0.3495,0.3495,267.018,0.4537,0.20670000000000002,0.17579999999999998,0.16390000000000002,0.24699999999999997,103.98699999999998,36_M_3,36_32,,,,,,
1955,36,33,33,30,"चरनपाइ चौधुरी पाड়ा, पश्चिम मनु, पूर्वमनु-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 চরনপাই চৌধুরী পাড়া, পশ্চিম মনু, পূর্বমনু-799144
 4 7 জাহান সং১াচা",33-Charanpai Chaudhuri Para S.B. School,पश्चिम मनु,पश्चिम मनु,1103,0.2991840435176791,0.12511332728921123,0.11967361740707162,,,0.5122393472348141,0.4877606527651859,932,901,0.441,0.441,0,0.0086,0,0.529,0,0,0.0215,-0.08800000000000002,-0.08800000000000002,-82.01600000000002,0.3674,0.2586,0.2974,0.0766,0.07,63.07000000000001,36_M_3,36_33,,,,,,
1956,36,34,34,31,"राइमोहन दत्त पाड়ा, पश्चिम काठालिय়ा, शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 রাইমোহন দত্ত পাড়া, পশ্চিম কাঠালিয়া, শান্তির বাজার-799144
 4 7 জাহান সং১াচা",34-Pashchim Kathaliya J.B. School,पश्चिम कारठालिय়ा,पश्चिम कारठालिय়ा,623,0.3290529695024077,0.16051364365971107,0.12520064205457465,,,0.4943820224719101,0.5056179775280899,609,524,0.6437,0.6437,0,0.0115,0,0.32020000000000004,0,0,0.0246,0.3235,0.3235,197.0115,0.6355,0.1698,0.1317,0.063,0.46569999999999995,244.02679999999998,36_M_3,36_34,,,,,,
1957,36,35,35,32,"वैद्य पाड়ा, शान्तिर वाजार, शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বৈদ্য পাড়া, শান্তির বাজার, শান্তির বাজার-799144
 4 7 জাহান সং১াচা",35-Uttar Kanchannagar S. B. School,ward no 9,ward no 9,861,0.32984901277584205,0.1672473867595819,0.13240418118466898,,,0.5098722415795587,0.4901277584204414,761,747,0.4678,0.4678,0,0.0013,0,0.5243,0,0,0.0066,-0.056499999999999995,-0.056499999999999995,-42.9965,0.6212,0.11779999999999999,0.2195,0.0415,0.40169999999999995,300.06989999999996,36_M_3,36_35,,,,,,
1958,36,36,36,33,"लालमोहन चौधुरी पाड়ा, शान्तिर वाजार, शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 লালমোহন চৌধুরী পাড়া, শান্তির বাজার, শান্তির বাজার-799144
 4 7 জাহান সং১াচা",36-Kalachara Angwanwadi Centre,शान्तिवाजार,शान्तिवाजार,981,0.3343527013251784,0.16819571865443425,0.14271151885830785,,,0.5035677879714577,0.4964322120285423,844,863,0.5036,0.5036,0,0.0070999999999999995,0,0.4727,0,0,0.0166,0.03090000000000004,0.03090000000000004,26.07960000000003,0.6999,0.0973,0.1564,0.0463,0.5435,469.0405,36_M_3,36_36,,,,,,
1959,36,37,37,34,"नाराइ फां, शान्तिर वाजार, शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 নারাই ফাং, শান্তির বাজার, শান্তির বাজার-799144
 4 7 জাহান সং১াচা",37-NaraiFang High School,शान्तिवाजार,शान्तिवाजार,1046,0.3565965583173996,0.12715105162523901,0.12237093690248566,,,0.5019120458891013,0.4980879541108987,903,857,0.46950000000000003,0.46950000000000003,0,0.0111,0,0.5028,0,0,0.0166,-0.033299999999999996,-0.033299999999999996,-30.069899999999997,0.5029,0.1377,0.3151,0.0443,0.18780000000000002,160.9446,36_M_4,36_37,,,,,,
1960,36,38,38,35,"पूर्णचन्द्र रिय়ां पाड়ा, गार्दां, काञ्चननगर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 পূর্ণচন্দ্র রিয়াং পাড়া, গার্দাং, কাঞ্চননগর-799144
 4 7 জাহান সং১াচা",38-Gardang S.B. School,गार्दां,गार्दां,1096,0.3385036496350365,0.14324817518248176,0.1624087591240876,,,0.5136861313868614,0.4863138686131387,987,830,0.4174,0.4174,0,0.0101,0,0.5431,0,0,0.0294,-0.12570000000000003,-0.12570000000000003,-124.06590000000003,0.6481999999999999,0.1024,0.16870000000000002,0.08070000000000001,0.47949999999999987,397.9849999999999,36_M_4,36_38,,,,,,
1961,36,39,39,36,"सेन पाड়ा, शान्तिर वाजार, काञ्चननगर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 সেন পাড়া, শান্তির বাজার, কাঞ্চননগর-799144
 4 7 জাহান সং১াচা",39-West Bokafa Higher Secondary School (Pashchimangsha),शान्तिवाजार,शान्तिवाजार,731,0.31326949384404923,0.17510259917920656,0.18331053351573187,,,0.5116279069767442,0.4883720930232558,642,644,0.6433,0.6433,0,0.015600000000000001,0,0.3333,0,0,0.0078000000000000005,0.31,0.31,199.02,0.736,0.12269999999999999,0.1242,0.0171,0.6118,393.99920000000003,36_M_4,36_39,,,,,,
1962,36,40,40,37,"सेन पाड়ा, शान्तिर वाजार, काञ्चननगर-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 সেন পাড়া, শান্তির বাজার, কাঞ্চননগর-799144
 4 7 জাহান সং১াচা",40-West Bokafa Higher Secondary School (Purbangsha),शान्तिवाजार,शान्तिवाजार,594,0.3602693602693603,0.14309764309764308,0.17676767676767677,,,0.49326599326599324,0.5067340067340067,537,536,0.5493,0.5493,0,0.0019,0,0.43579999999999997,0,0,0.013000000000000001,0.11350000000000005,0.11350000000000005,60.94950000000002,0.6418,0.1549,0.166,0.0373,0.4758,255.0288,36_M_4,36_40,,,,,,
1963,36,41,41,38,"शान्तिरवाजार, शान्तिरवाजार, शान्तिरवाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 শান্তিরবাজার, শান্তিরবাজার, শান্তিরবাজার-799144
 4 7 জাহান সং১াচা",41-Ganjer Tila J.B.School,ward no 3,ward no 3,941,0.33049946865037194,0.18278427205100956,0.14027630180658873,,,0.5090329436769394,0.4909670563230606,818,789,0.5746,0.5746,0,0.0060999999999999995,0,0.40590000000000004,0,0,0.0134,0.16869999999999996,0.16869999999999996,137.99659999999997,0.6743000000000001,0.1343,0.1572,0.0342,0.5171000000000001,407.9919000000001,36_M_4,36_41,,,,,,
1964,36,42,42,39,"शान्तिरवाजार, शान्तिरवाजार, शान्तिरवाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 শান্তিরবাজার, শান্তিরবাজার, শান্তিরবাজার-799144
 4 7 জাহান সং১াচা",42-Santirbazar Girls H.S. School (Purbangsha),ward no 7,ward no 7,970,0.30888429752066116,0.20041322314049587,0.16322314049586778,,,0.5,0.5,856,735,0.46380000000000005,0.46380000000000005,0,0.0105,0,0.5058,0,0,0.0199,-0.04199999999999998,-0.04199999999999998,-35.951999999999984,0.6231,0.1469,0.18780000000000002,0.042199999999999994,0.43529999999999996,319.9455,36_M_4,36_42,,,,,,
1965,36,43,43,40,"शान्तिरवाजार, शान्तिरवाजार, शान्तिरवाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 শান্তিরবাজার, শান্তিরবাজার, শান্তিরবাজার-799144
 4 7 জাহান সং১াচা",43-Santirbazar Girls H.S. School (Pashchimangsha),ward no 8,ward no 8,724,0.3011049723756906,0.2058011049723757,0.18370165745856354,,,0.48756906077348067,0.5124309392265194,608,538,0.6151,0.6151,0,0.0033,0,0.37829999999999997,0,0,0.0033,0.2368,0.2368,143.9744,0.7212000000000001,0.13570000000000002,0.10779999999999999,0.0353,0.5855,314.999,36_M_4,36_43,,,,,,
1966,36,44,44,41,"शान्तिरवाजार पश्चिम पाड়ा, शान्तिरवाजार, शान्तिरवाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 শান্তিরবাজার পশ্চিম পাড়া, শান্তিরবাজার, শান্তিরবাজার-799144
 4 7 জাহান সং১াচা",44-Shantirbazar Dwadash Shreni Vidyalaya (Dakshinangsha),ward no 9,ward no 9,826,0.32727272727272727,0.18666666666666668,0.15757575757575756,,,0.5012106537530266,0.49878934624697335,691,732,0.5427000000000001,0.5427000000000001,0,0.0072,0,0.4399,0,0,0.0101,0.10280000000000006,0.10280000000000006,71.03480000000005,0.735,0.1161,0.1284,0.020499999999999997,0.6066,444.0312,36_M_4,36_44,,,,,,
1967,36,45,45,42,"शान्तिरवाजार पश्चिम पाड়ा, शान्तिरवाजार, शान्तिरवाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 শান্তিরবাজার পশ্চিম পাড়া, শান্তিরবাজার, শান্তিরবাজার-799144
 4 7 জাহান সং১াচা",45-Shantirbazar Dwadash Shreni Vidyalaya (Uttarangsha),ward no 5,ward no 5,831,0.33212996389891697,0.19494584837545126,0.16606498194945848,,,0.4993983152827918,0.5006016847172082,649,683,0.6302,0.6302,0,0.0108,0,0.34509999999999996,0,0,0.0139,0.2851,0.2851,185.02990000000003,0.6867,0.1406,0.1288,0.043899999999999995,0.5461,372.9863,36_M_4,36_45,,,,,,
1968,36,46,46,43,"के.सि. पाड়ा, शान्तिर वाजार, शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কে.সি. পাড়া, শান্তির বাজার, শান্তির বাজার-799144
 4 7 জাহান সং১াচা",46-K.C. Para S.B. School(W/W),शान्तिवाजार,शान्तिवाजार,1011,0.3693069306930693,0.1712871287128713,0.10792079207920792,,,0.5093966369930761,0.49060336300692386,891,786,0.5758,0.5758,0,0.009000000000000001,0,0.40399999999999997,0,0,0.011200000000000002,0.1718,0.1718,153.0738,0.7379000000000001,0.0929,0.11320000000000001,0.055999999999999994,0.6247000000000001,491.01420000000013,36_M_4,36_46,,,,,,
1969,36,47,47,44,"के.सि. पाड়ा, शान्तिर वाजार, शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কে.সি. পাড়া, শান্তির বাজার, শান্তির বাজার-799144
 4 7 জাহান সং১াচা",47-K.C. Para S.B. School (East Wing),ward no 6,ward no 6,679,0.36671575846833576,0.18409425625920472,0.16200294550810015,,,0.5036818851251841,0.4963181148748159,574,524,0.5383,0.5383,0,0.006999999999999999,0,0.4512,0,0,0.0034999999999999996,0.08710000000000001,0.08710000000000001,49.995400000000004,0.7365999999999999,0.0916,0.1336,0.0382,0.603,315.972,36_M_4,36_47,,,,,,
1970,36,48,48,45,"कालाछड়ा, पूर्व काठालिय়ा, शान्तिर वाजार - 799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কালাছড়া, পূর্ব কাঠালিয়া, শান্তির বাজার - 799144
 4 7 জাহান সং১াচা",48-Kala Chara High School (Pashchimangsha),पूर्व काठालिय়ा,पूर्व काठालिय়ा,454,0.3303964757709251,0.15198237885462554,0.10352422907488987,,,0.4977973568281938,0.5022026431718062,413,356,0.615,0.615,0,0.0048,0,0.3753,0,0,0.0048,0.23969999999999997,0.23969999999999997,98.99609999999998,0.5112,0.23879999999999998,0.1461,0.1039,0.2724,96.97439999999999,36_M_4,36_48,,,,,,
1971,36,49,49,46,"कालाछड়ा, पूर्व काठालिय়ा, शान्तिर वाजार - 799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 কালাছড়া, পূর্ব কাঠালিয়া, শান্তির বাজার - 799144
 4 7 জাহান সং১াচা",49-Kala Chara High School (Purbangsha),पूर्व काठालिय়ा,पूर्व काठालिय়ा,930,0.3774193548387097,0.13870967741935483,0.13978494623655913,,,0.4967741935483871,0.5032258064516129,853,773,0.5182,0.5182,0,0.0106,0,0.4525,0,0,0.018799999999999997,0.06569999999999998,0.06569999999999998,56.042099999999984,0.4955,0.17079999999999998,0.2523,0.0815,0.24319999999999997,187.9936,36_M_5,36_49,,,,,,
1972,36,50,50,47,"वेदान्त पाड়ा, ग्राम - वोकाफा, पोः- शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বেদান্ত পাড়া, গ্রাম - বোকাফা, পোঃ- শান্তির বাজার-799144
 4 7 জাহান সং১াচা",50-Bokafa Ashram Dwadash Shreni Vidyalaya (Dakshinangsha),वोकाफा,वोकाफा,867,0.35986159169550175,0.15916955017301038,0.13264129181084197,,,0.4913494809688581,0.5086505190311419,747,715,0.46049999999999996,0.46049999999999996,0,0.0174,0,0.49670000000000003,0,0,0.0254,-0.036200000000000065,-0.036200000000000065,-27.04140000000005,0.3832,0.33149999999999996,0.17059999999999997,0.11470000000000001,0.051700000000000024,36.96550000000002,36_M_5,36_50,,,,,,
1973,36,51,51,48,"वेदान्त पाड়ा, ग्राम - वोकाफा, पोः- शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বেদান্ত পাড়া, গ্রাম - বোকাফা, পোঃ- শান্তির বাজার-799144
 4 7 জাহান সং১াচা",51-Bokafa Ashram Dwadash Shreni Vidyalaya (Pashchimangsha),शान्तिवाजार,शान्तिवाजार,799,0.3743718592964824,0.1708542713567839,0.13190954773869346,,,0.4831038798498123,0.5168961201501877,698,658,0.5215,0.5215,0,0.01,0,0.4556,0,0,0.0129,0.06589999999999996,0.06589999999999996,45.99819999999997,0.4818,0.2158,0.193,0.1094,0.266,175.02800000000002,36_M_5,36_51,,,,,,
1974,36,52,52,49,"वेदान्त पाड়ा, ग्राम - वोकाफा, पोः- शान्तिर वाजार-799144","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 বেদান্ত পাড়া, গ্রাম - বোকাফা, পোঃ- শান্তির বাজার-799144
 4 7 জাহান সং১াচা",52-Bokafa Ashram Dwadash Shreni Vidyalaya (Purbangsha),वोकाफा,वोकाफा,615,0.34796747967479674,0.14959349593495935,0.0975609756097561,,,0.4861788617886179,0.5138211382113821,535,543,0.38880000000000003,0.38880000000000003,0,0.005600000000000001,0,0.5869,0,0,0.0187,-0.19809999999999994,-0.19809999999999994,-105.98349999999996,0.39039999999999997,0.2818,0.2505,0.07730000000000001,0.10859999999999997,58.969799999999985,36_M_5,36_52,,,,,,
1975,36,53,53,50,"अनुराम पाड়ा, वड়मुड়ा देवतामुड়ा, कलसी वाजार -799141","ভোট গ্রহন কেন্দ্রের ঠিকানা :
 অনুরাম পাড়া, বড়মুড়া দেবতামুড়া, কলসী বাজার -799141
 4 7 জাহান সং১াচা",53-Mandadari J.B. School,वड়मुड়ा देवतामुड়ा रिजार्भ फरेस्ट,वड়मुड়ा देवतामुड়ा रिजार्भ फरेस्ट,333,0.38738738738738737,0.1111111111111111,0.11411411411411411,,,0.4924924924924925,0.5075075075075075,300,282,0.36329999999999996,0.36329999999999996,0,0.03,0,0.5467,0,0,0.06,-0.1834,-0.1834,-55.02,0.5,0.21280000000000002,0.2163,0.0709,0.2837,80.0034,36_M_5,36_53,,,,,,
